domain,ml_probability,ai_is_phishing,ai_confidence,ai_risk_level,processing_time,worker_id,error,source,y_true,stage1_pred,tld,error_type,domain_part,domain_length,ml_category,is_dangerous_tld,sda_issues,sda_risk_score,sda_reasoning,sda_domain_length,sda_tld_category,brand_issues,brand_risk_score,brand_detected,brand_reasoning,cert_issues,cert_benign_indicators,cert_risk_score,cert_issuer,cert_san_count,cert_has_crl_dp,cert_reasoning,ctx_issues,ctx_risk_score,ctx_reasoning
bets100.icu,0.020187927,True,0.75,high,7.588555574417114,1,,trusted,0,0,icu,FP,bets100,7,very_low,True,"dangerous_tld,random_pattern",0.45,危険TLD(icu) / ランダム指標(母音率=0.14<0.15),7,dangerous,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity",,0.55,Google Trust Services,2,True,Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (90 days ≤ 90) / Issuer: Google Trust Services || INTERPRETATIONS: [SAN SAFE] SAN=2: Standard configuration (domain + www). 61.5% of benign sites use this. Only 11.3% phishing rate. Strong benign indicator.,,0.0,
fkw07.com,0.05305202,True,0.85,high,4.392433166503906,1,,trusted,0,0,com,FP,fkw07,5,very_low,False,"short,random_pattern",0.30000000000000004,短い(5文字) / ランダム指標(母音率=0.00<0.2),5,legitimate,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity,benign_cert_mitigation",has_crl_dp,0.4,Google Trust Services,2,True,Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (90 days ≤ 90) | BENIGN: Has CRL Distribution Points / Certificate risk mitigated by benign indicators / Issuer: Google Trust Services || INTERPRETATIONS: [SAN SAFE] SAN=2: Standard configuration (domain + www). 61.5% of benign sites use this. Only 11.3% phishing rate. Strong benign indicator.,,0.0,
sportingkc.com,0.9287713,True,0.9287713,critical,8.212430238723755,1,,trusted,0,1,com,FP,sportingkc,10,high,False,,0.0,短いドメインの顕著な問題なし,10,legitimate,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity,benign_cert_mitigation",high_san_count,0.43000000000000005,Let's Encrypt,99,False,"Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (89 days ≤ 90) | BENIGN: High SAN count (99, non-dangerous TLD) / Certificate risk mitigated by benign indicators / Issuer: Let's Encrypt",,0.0,
awinet.org,0.030843867,True,0.85,high,3.759366750717163,1,,trusted,0,0,org,FP,awinet,6,very_low,False,short,0.03,短い(6文字),6,legitimate,"brand_detected,brand_fuzzy2,brand_typosquat,brand_tld_mismatch,critical_brand",0.4,ekinet (fuzzy2),ブランド候補 ekinet (fuzzy2) を含むドメイン構造を検出,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity,benign_cert_mitigation",has_crl_dp,0.4,Let's Encrypt,2,True,Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (89 days ≤ 90) | BENIGN: Has CRL Distribution Points / Certificate risk mitigated by benign indicators / Issuer: Let's Encrypt || INTERPRETATIONS: [SAN SAFE] SAN=2: Standard configuration (domain + www). 61.5% of benign sites use this. Only 11.3% phishing rate. Strong benign indicator.,,0.0,
costa.co.uk,0.29507184,True,0.85,high,3.9691550731658936,1,,trusted,0,0,uk,FP,costa,5,low,False,short,0.1,"短い(5文字) / 正規ドメインホワイトリスト一致(None, conf=0.88) によりリスク軽減",5,unknown,"brand_detected,brand_fuzzy2,brand_typosquat,brand_tld_mismatch,critical_brand",0.4,costco (fuzzy2),ブランド候補 costco (fuzzy2) を含むドメイン構造を検出,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity,benign_cert_mitigation,legitimate_domain_mitigation",high_san_count,0.301,Let's Encrypt,34,False,"Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (89 days ≤ 90) / Domain is in legitimate whitelist; certificate risk mitigated | BENIGN: High SAN count (34, non-dangerous TLD) / Certificate risk mitigated by benign indicators / Issuer: Let's Encrypt",,0.0,
gl-inet.com,0.4221518,True,0.75,high,3.234788417816162,1,,trusted,0,0,com,FP,gl-inet,7,medium,False,,0.0,"正規ドメインホワイトリスト一致(None, conf=0.88) によりリスク軽減",7,legitimate,"brand_detected,brand_fuzzy2,brand_typosquat,brand_tld_mismatch,critical_brand",0.4,ekinet (fuzzy2),ブランド候補 ekinet (fuzzy2) を含むドメイン構造を検出,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity,legitimate_domain_mitigation",,0.385,Let's Encrypt,2,False,Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (89 days ≤ 90) / Domain is in legitimate whitelist; certificate risk mitigated / Issuer: Let's Encrypt || INTERPRETATIONS: [SAN SAFE] SAN=2: Standard configuration (domain + www). 61.5% of benign sites use this. Only 11.3% phishing rate. Strong benign indicator.,,0.0,
cyclingtime.com,0.3167605,True,0.75,high,4.358600854873657,1,,trusted,0,0,com,FP,cyclingtime,11,medium,False,consonant_cluster_random,0.2,子音クラスター検出(2個),11,legitimate,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity",,0.55,ZeroSSL,1,False,"Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (90 days ≤ 90) / Issuer: ZeroSSL || INTERPRETATIONS: [CA CAUTION] ZeroSSL/cPanel: Free, automated issuance. Commonly used by phishing sites for quick setup.",,0.0,
plasma-mobile.org,0.069721885,True,0.85,high,3.6776514053344727,1,,trusted,0,0,org,FP,plasma-mobile,13,very_low,False,,0.0,短いドメインの顕著な問題なし,13,legitimate,"brand_detected,brand_fuzzy,brand_tld_mismatch,critical_brand",0.4,tmobile (fuzzy),ブランド候補 tmobile (fuzzy) を含むドメイン構造を検出,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity,benign_cert_mitigation",has_crl_dp,0.4,Let's Encrypt,2,True,Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (89 days ≤ 90) | BENIGN: Has CRL Distribution Points / Certificate risk mitigated by benign indicators / Issuer: Let's Encrypt || INTERPRETATIONS: [SAN SAFE] SAN=2: Standard configuration (domain + www). 61.5% of benign sites use this. Only 11.3% phishing rate. Strong benign indicator.,,0.0,
wbbjtv.com,0.1506476,True,0.75,high,8.355604410171509,1,,trusted,0,0,com,FP,wbbjtv,6,low,False,"short,random_pattern",0.30000000000000004,短い(6文字) / ランダム指標(母音率=0.00<0.2),6,legitimate,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity,benign_cert_mitigation",has_crl_dp,0.4,Google Trust Services,3,True,Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (89 days ≤ 90) | BENIGN: Has CRL Distribution Points / Certificate risk mitigated by benign indicators / Issuer: Google Trust Services,,0.0,
quadcities.com,0.033662245,True,0.85,high,3.400329351425171,1,,trusted,0,0,com,FP,quadcities,10,very_low,False,,0.0,短いドメインの顕著な問題なし,10,legitimate,"brand_detected,brand_substring,brand_tld_mismatch,critical_brand",0.4,citi (substring),ブランド候補 citi (substring) を含むドメイン構造を検出,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity,benign_cert_mitigation",has_crl_dp,0.4,Let's Encrypt,3,True,Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (89 days ≤ 90) | BENIGN: Has CRL Distribution Points / Certificate risk mitigated by benign indicators / Issuer: Let's Encrypt,,0.0,
living-prayers.com,0.5538515,True,0.75,high,4.372617721557617,1,,trusted,0,1,com,FP,living-prayers,14,high,False,,0.0,短いドメインの顕著な問題なし,14,legitimate,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"free_ca,no_org,free_ca_no_org,benign_cert_mitigation",long_validity,0.32,Sectigo Limited,2,False,Issued by free/low-assurance CA / No organization (O=) field in subject | BENIGN: Long validity (365 days) / Certificate risk mitigated by benign indicators / Issuer: Sectigo Limited || INTERPRETATIONS: [SAN SAFE] SAN=2: Standard configuration (domain + www). 61.5% of benign sites use this. Only 11.3% phishing rate. Strong benign indicator. | [VALIDITY SAFE] Extended validity (365 days). Often indicates paid certificate. Slightly more trustworthy.,,0.0,
www2.gov.scot,0.9527108,True,0.9527108,critical,8.083096981048584,1,,trusted,0,1,scot,FP,www2,4,high,False,very_short,0.3,非常に短い(3文字),3,unknown,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity,benign_cert_mitigation",has_crl_dp,0.4,Let's Encrypt,1,True,Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (89 days ≤ 90) | BENIGN: Has CRL Distribution Points / Certificate risk mitigated by benign indicators / Issuer: Let's Encrypt,,0.0,
specialeffect.org.uk,0.5983984,True,0.75,high,7.978713512420654,1,,trusted,0,1,uk,FP,specialeffect,13,high,False,,0.0,短いドメインの顕著な問題なし,13,unknown,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity",,0.55,ZeroSSL,1,False,"Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (90 days ≤ 90) / Issuer: ZeroSSL || INTERPRETATIONS: [CA CAUTION] ZeroSSL/cPanel: Free, automated issuance. Commonly used by phishing sites for quick setup.",,0.0,
wxjcyy.com,0.17322886,True,0.75,high,4.338726758956909,1,,trusted,0,0,com,FP,wxjcyy,6,low,False,"short,random_pattern,rare_bigram_random",0.35000000000000003,短い(6文字) / ランダム指標(母音率=0.00<0.2) / レアバイグラム検出(比率=0.400),6,legitimate,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity,benign_cert_mitigation",has_crl_dp,0.4,Google Trust Services,2,True,Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (90 days ≤ 90) | BENIGN: Has CRL Distribution Points / Certificate risk mitigated by benign indicators / Issuer: Google Trust Services || INTERPRETATIONS: [SAN SAFE] SAN=2: Standard configuration (domain + www). 61.5% of benign sites use this. Only 11.3% phishing rate. Strong benign indicator.,,0.0,
bukmekerskie-kontory.bet,0.2097079,True,0.75,high,8.216909170150757,1,,trusted,0,0,bet,FP,bukmekerskie-kontory,20,low,False,,0.0,短いドメインの顕著な問題なし,20,unknown,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity",,0.55,Let's Encrypt,2,False,Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (89 days ≤ 90) / Issuer: Let's Encrypt || INTERPRETATIONS: [SAN SAFE] SAN=2: Standard configuration (domain + www). 61.5% of benign sites use this. Only 11.3% phishing rate. Strong benign indicator.,,0.0,
catcountry1073.com,0.15159573,True,0.75,high,4.659451484680176,1,,trusted,0,0,com,FP,catcountry1073,14,low,False,digit_mixed_random,0.2,短いドメインの顕著な問題なし,14,legitimate,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity,benign_cert_mitigation",has_crl_dp,0.4,Let's Encrypt,1,True,Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (89 days ≤ 90) | BENIGN: Has CRL Distribution Points / Certificate risk mitigated by benign indicators / Issuer: Let's Encrypt,,0.0,
lucrin.com,0.035805274,True,0.75,high,3.4367711544036865,1,,trusted,0,0,com,FP,lucrin,6,very_low,False,short,0.1,短い(6文字),6,legitimate,"brand_detected,brand_fuzzy2,brand_typosquat,brand_tld_mismatch,critical_brand",0.4,kucoin (fuzzy2),ブランド候補 kucoin (fuzzy2) を含むドメイン構造を検出,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity,benign_cert_mitigation","has_crl_dp,high_san_count",0.28,Let's Encrypt,70,True,"Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (89 days ≤ 90) | BENIGN: Has CRL Distribution Points / High SAN count (70, non-dangerous TLD) / Certificate risk mitigated by benign indicators / Issuer: Let's Encrypt",,0.0,
slf4j.org,0.3415872,True,0.75,high,7.756572961807251,1,,trusted,0,0,org,FP,slf4j,5,medium,False,"short,random_pattern",0.23,短い(5文字) / ランダム指標(母音率=0.00<0.2),5,legitimate,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity,benign_cert_mitigation",has_crl_dp,0.4,Let's Encrypt,2,True,Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (89 days ≤ 90) | BENIGN: Has CRL Distribution Points / Certificate risk mitigated by benign indicators / Issuer: Let's Encrypt || INTERPRETATIONS: [SAN SAFE] SAN=2: Standard configuration (domain + www). 61.5% of benign sites use this. Only 11.3% phishing rate. Strong benign indicator.,,0.0,
unisbank.ac.id,0.03823978,True,0.85,high,4.024692296981812,1,,trusted,0,0,id,FP,unisbank,8,very_low,False,,0.0,短いドメインの顕著な問題なし,8,unknown,"brand_detected,brand_fuzzy2,brand_typosquat,brand_tld_mismatch,critical_brand",0.4,usbank (fuzzy2),ブランド候補 usbank (fuzzy2) を含むドメイン構造を検出,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity,benign_cert_mitigation",has_crl_dp,0.4,Let's Encrypt,1,True,Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (89 days ≤ 90) | BENIGN: Has CRL Distribution Points / Certificate risk mitigated by benign indicators / Issuer: Let's Encrypt,,0.0,
hybrid.cz,0.106002435,True,0.75,high,4.52478289604187,1,,trusted,0,0,cz,FP,hybrid,6,low,False,"short,random_pattern",0.30000000000000004,短い(6文字) / ランダム指標(母音率=0.17<0.2) || [CCTLD CONTEXT] .cz is the country-code TLD for Czech Republic. Short domains (6 chars) are common on ccTLDs for government/corporate abbreviations. This context should reduce suspicion of random_pattern detection.,6,unknown,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity,benign_cert_mitigation",has_crl_dp,0.4,Let's Encrypt,2,True,Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (89 days ≤ 90) | BENIGN: Has CRL Distribution Points / Certificate risk mitigated by benign indicators / Issuer: Let's Encrypt || INTERPRETATIONS: [SAN SAFE] SAN=2: Standard configuration (domain + www). 61.5% of benign sites use this. Only 11.3% phishing rate. Strong benign indicator.,,0.0,
myptsd.com,0.16357839,True,0.75,high,4.4147796630859375,1,,trusted,0,0,com,FP,myptsd,6,low,False,"short,random_pattern",0.30000000000000004,短い(6文字) / ランダム指標(母音率=0.00<0.2),6,legitimate,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity,benign_cert_mitigation",has_crl_dp,0.4,Google Trust Services,2,True,Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (90 days ≤ 90) | BENIGN: Has CRL Distribution Points / Certificate risk mitigated by benign indicators / Issuer: Google Trust Services || INTERPRETATIONS: [SAN SAFE] SAN=2: Standard configuration (domain + www). 61.5% of benign sites use this. Only 11.3% phishing rate. Strong benign indicator.,,0.0,
